Data,Cód Regulado ANP,Produtor-Importador,Código do Produto,Descrição do Produto,Região do Destinatário,UF do Destinatário,Volume-Litros
02/2019,68919158,DNC INDUSTRIAL CAMPINAS LTDA,620601004,Outros Óleos Lubrificantes Acabados,SUDESTE,MG,11
02/2019,68919158,DNC INDUSTRIAL CAMPINAS LTDA,620601004,Outros Óleos Lubrificantes Acabados,SUDESTE,RJ,26
02/2019,68919158,DNC INDUSTRIAL CAMPINAS LTDA,620601004,Outros Óleos Lubrificantes Acabados,SUDESTE,SP,1995
02/2019,68919158,DNC INDUSTRIAL CAMPINAS LTDA,620601004,Outros Óleos Lubrificantes Acabados,SUL,PR,152
02/2019,68919158,DNC INDUSTRIAL CAMPINAS LTDA,620601004,Outros Óleos Lubrificantes Acabados,SUL,SC,1
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620101002,ENGRENAGENS E SISTEMAS CIRCULATÓRIOS,CENTRO OESTE,DF,2042
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620101002,ENGRENAGENS E SISTEMAS CIRCULATÓRIOS,CENTRO OESTE,GO,1296
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620101002,ENGRENAGENS E SISTEMAS CIRCULATÓRIOS,CENTRO OESTE,MS,1320
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620101002,ENGRENAGENS E SISTEMAS CIRCULATÓRIOS,CENTRO OESTE,MT,2652
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620101002,ENGRENAGENS E SISTEMAS CIRCULATÓRIOS,NORDESTE,AL,676
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620101002,ENGRENAGENS E SISTEMAS CIRCULATÓRIOS,NORDESTE,BA,1460
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620101002,ENGRENAGENS E SISTEMAS CIRCULATÓRIOS,NORDESTE,CE,2800
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620101002,ENGRENAGENS E SISTEMAS CIRCULATÓRIOS,NORDESTE,MA,620
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620101002,ENGRENAGENS E SISTEMAS CIRCULATÓRIOS,NORDESTE,PB,72
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620101002,ENGRENAGENS E SISTEMAS CIRCULATÓRIOS,NORDESTE,PE,1056
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620101002,ENGRENAGENS E SISTEMAS CIRCULATÓRIOS,NORDESTE,PI,1728
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620101002,ENGRENAGENS E SISTEMAS CIRCULATÓRIOS,NORDESTE,RN,472
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620101002,ENGRENAGENS E SISTEMAS CIRCULATÓRIOS,NORDESTE,SE,60
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620101002,ENGRENAGENS E SISTEMAS CIRCULATÓRIOS,NORTE,AM,84
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620101002,ENGRENAGENS E SISTEMAS CIRCULATÓRIOS,NORTE,PA,96
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620101002,ENGRENAGENS E SISTEMAS CIRCULATÓRIOS,NORTE,RO,36
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620101002,ENGRENAGENS E SISTEMAS CIRCULATÓRIOS,NORTE,RR,72
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620101002,ENGRENAGENS E SISTEMAS CIRCULATÓRIOS,NORTE,TO,96
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620101002,ENGRENAGENS E SISTEMAS CIRCULATÓRIOS,SUDESTE,ES,150
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620101002,ENGRENAGENS E SISTEMAS CIRCULATÓRIOS,SUDESTE,MG,3366
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620101002,ENGRENAGENS E SISTEMAS CIRCULATÓRIOS,SUDESTE,RJ,3772
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620101002,ENGRENAGENS E SISTEMAS CIRCULATÓRIOS,SUDESTE,SP,114830
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620101002,ENGRENAGENS E SISTEMAS CIRCULATÓRIOS,SUL,PR,57903
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620101002,ENGRENAGENS E SISTEMAS CIRCULATÓRIOS,SUL,RS,8975
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620101002,ENGRENAGENS E SISTEMAS CIRCULATÓRIOS,SUL,SC,5096
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620201001,Óleos Lubrificantes para Aviação,SUDESTE,MG,480
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620301001,Óleos Lubrificantes Marítimos,CENTRO OESTE,DF,12
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620301001,Óleos Lubrificantes Marítimos,NORDESTE,BA,80479
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620301001,Óleos Lubrificantes Marítimos,SUDESTE,RJ,540
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620301001,Óleos Lubrificantes Marítimos,SUDESTE,SP,1140
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620301001,Óleos Lubrificantes Marítimos,SUL,RS,480
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620301001,Óleos Lubrificantes Marítimos,SUL,SC,180
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620501001,Ciclo Otto,CENTRO OESTE,DF,23404
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620501001,Ciclo Otto,CENTRO OESTE,GO,14268
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620501001,Ciclo Otto,CENTRO OESTE,MS,24640
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620501001,Ciclo Otto,CENTRO OESTE,MT,9984
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620501001,Ciclo Otto,NORDESTE,AL,15060
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620501001,Ciclo Otto,NORDESTE,BA,9252
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620501001,Ciclo Otto,NORDESTE,CE,68004
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620501001,Ciclo Otto,NORDESTE,MA,3224
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620501001,Ciclo Otto,NORDESTE,PB,1680
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620501001,Ciclo Otto,NORDESTE,PE,5328
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620501001,Ciclo Otto,NORDESTE,PI,13464
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620501001,Ciclo Otto,NORDESTE,RN,11516
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620501001,Ciclo Otto,NORDESTE,SE,26688
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620501001,Ciclo Otto,NORTE,AC,1200
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620501001,Ciclo Otto,NORTE,AM,680
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620501001,Ciclo Otto,NORTE,AP,216
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620501001,Ciclo Otto,NORTE,PA,6792
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620501001,Ciclo Otto,NORTE,RO,9696
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620501001,Ciclo Otto,NORTE,TO,1592
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620501001,Ciclo Otto,SUDESTE,ES,7336
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620501001,Ciclo Otto,SUDESTE,MG,39372
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620501001,Ciclo Otto,SUDESTE,RJ,61732
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620501001,Ciclo Otto,SUDESTE,SP,271848
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620501001,Ciclo Otto,SUL,PR,67880
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620501001,Ciclo Otto,SUL,RS,72444
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620501001,Ciclo Otto,SUL,SC,43680
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620501002,Ciclo Diesel,CENTRO OESTE,DF,3368
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620501002,Ciclo Diesel,CENTRO OESTE,GO,12928
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620501002,Ciclo Diesel,CENTRO OESTE,MS,2828
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620501002,Ciclo Diesel,CENTRO OESTE,MT,8000
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620501002,Ciclo Diesel,NORDESTE,AL,2280
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620501002,Ciclo Diesel,NORDESTE,BA,7072
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620501002,Ciclo Diesel,NORDESTE,CE,33200
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620501002,Ciclo Diesel,NORDESTE,PI,11280
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620501002,Ciclo Diesel,NORDESTE,RN,6600
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620501002,Ciclo Diesel,NORDESTE,SE,6540
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620501002,Ciclo Diesel,NORTE,AM,16000
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620501002,Ciclo Diesel,NORTE,AP,72
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620501002,Ciclo Diesel,NORTE,RO,4000
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620501002,Ciclo Diesel,SUDESTE,ES,48
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620501002,Ciclo Diesel,SUDESTE,MG,13484
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620501002,Ciclo Diesel,SUDESTE,RJ,2656
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620501002,Ciclo Diesel,SUDESTE,SP,98798
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620501002,Ciclo Diesel,SUL,PR,20524
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620501002,Ciclo Diesel,SUL,RS,49380
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620501002,Ciclo Diesel,SUL,SC,9372
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620502001,Motores 2 tempos,CENTRO OESTE,GO,84
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620502001,Motores 2 tempos,SUDESTE,MG,24
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620502001,Motores 2 tempos,SUDESTE,SP,132
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620502001,Motores 2 tempos,SUL,PR,24
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620502001,Motores 2 tempos,SUL,SC,36
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,CENTRO OESTE,DF,1572
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,CENTRO OESTE,GO,884
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,CENTRO OESTE,MS,1628
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,CENTRO OESTE,MT,1252
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,NORDESTE,AL,1364
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,NORDESTE,BA,4100
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,NORDESTE,CE,15144
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,NORDESTE,MA,328
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,NORDESTE,PB,288
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,NORDESTE,PE,1424
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,NORDESTE,PI,144
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,NORDESTE,RN,882
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,NORDESTE,SE,688
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,NORTE,AC,120
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,NORTE,AM,168
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,NORTE,AP,48
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,NORTE,PA,648
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,NORTE,RO,180
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,NORTE,RR,72
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,NORTE,TO,48
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,SUDESTE,ES,600
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,SUDESTE,MG,9776
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,SUDESTE,RJ,5884
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,SUDESTE,SP,69750
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,SUL,PR,7506
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,SUL,RS,15244
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,SUL,SC,5529
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620601004,Outros Óleos Lubrificantes Acabados,CENTRO OESTE,DF,48
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620601004,Outros Óleos Lubrificantes Acabados,CENTRO OESTE,GO,1720
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620601004,Outros Óleos Lubrificantes Acabados,CENTRO OESTE,MS,416
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620601004,Outros Óleos Lubrificantes Acabados,CENTRO OESTE,MT,708
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620601004,Outros Óleos Lubrificantes Acabados,NORDESTE,BA,1520
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620601004,Outros Óleos Lubrificantes Acabados,NORDESTE,CE,1440
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620601004,Outros Óleos Lubrificantes Acabados,NORDESTE,MA,64
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620601004,Outros Óleos Lubrificantes Acabados,NORDESTE,PE,2455
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620601004,Outros Óleos Lubrificantes Acabados,NORTE,RO,723
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620601004,Outros Óleos Lubrificantes Acabados,NORTE,TO,100
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620601004,Outros Óleos Lubrificantes Acabados,SUDESTE,MG,1500
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620601004,Outros Óleos Lubrificantes Acabados,SUDESTE,RJ,15410
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620601004,Outros Óleos Lubrificantes Acabados,SUDESTE,SP,187885
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620601004,Outros Óleos Lubrificantes Acabados,SUL,PR,5218
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620601004,Outros Óleos Lubrificantes Acabados,SUL,RS,2770
02/2019,71770689,TOTAL LUBRIFICANTES DO BRASIL LTDA.,620601004,Outros Óleos Lubrificantes Acabados,SUL,SC,920
02/2019,73300949,PETROLEU MINERALE LUBRIFICANTES LTDA,620101002,ENGRENAGENS E SISTEMAS CIRCULATÓRIOS,SUL,RS,5210
